,id,position,name,age_years,gender,country,sector,corp.,worth_busd,image
308,3306,309,Lin Yu-Ling,81,Male,None,Real Estate ,Real Estate,5.8,https://specials-images.forbesimg.com/imageserve/594bfd4a4bbe6f18d786e5aa/416x416.jpg?background=000000&cropX1=289&cropX2=1912&cropY1=4&cropY2=1625
309,9312,310,Tom & Judy Love,81,none,United States,Fashion & Retail ,Retail & Gas Stations,5.8,https://specials-images.forbesimg.com/imageserve/59d65c8c31358e542c035e22/416x416.jpg?background=000000&cropX1=447&cropX2=2640&cropY1=319&cropY2=2512
310,6643,311,Robert Rowling,64,Male,None,Energy ,Investments,5.8,https://specials-images.forbesimg.com/imageserve/59d6500131358e542c035c5d/416x416.jpg?background=000000&cropX1=64&cropX2=496&cropY1=48&cropY2=480
311,9041,312,Dennis Washington,83,None,None,Logistics ,"Construction, Mining",5.8,https://specials-images.forbesimg.com/imageserve/198d7ce586e3b44a8067f1e6bdd424f2/416x416.jpg?background=000000&cropX1=282&cropX2=491&cropY1=160&cropY2=369
312,6975,313,Yao Liangsong,53,None,None,Manufacturing ,Furniture,5.8,https://specials-images.forbesimg.com/imageserve/5a0b22bda7ea436b47b559f2/416x416.jpg?background=000000&cropX1=896&cropX2=2137&cropY1=260&cropY2=1501
313,8670,314,Zhang Jindong,55,Male,None,Fashion & Retail ,Appliance Retailer,5.8,https://specials-images.forbesimg.com/imageserve/5a7d20f7a7ea431690130ec7/416x416.jpg?background=000000&cropX1=2&cropX2=678&cropY1=45&cropY2=722
314,8089,315,Juan Francisco Beckmann Vidal,78,Male,None,Food And Beverage ,Tequila,5.7,https://specials-images.forbesimg.com/imageserve/5a7fcded31358e4955ad2229/416x416.jpg?background=000000&cropX1=468&cropX2=1472&cropY1=159&cropY2=1163
315,9143,316,David Sun,66,Male,Usa,Technology ,Computer Hardware,5.7,https:http://specials-images.forbesimg.com/imageserve/56dbf33ff9a34972aa0637c95ea9c36b/416x416.jpg?background=000000&cropX1=60&cropX2=635&cropY1=116&cropY2=691
316,9945,317,John Tu,76,Male,None,Technology ,Computer Hardware,5.7,https:http://specials-images.forbesimg.com/imageserve/a8e97df48d0b22d58aa783577ec6c714/416x416.jpg?background=000000&cropX1=95&cropX2=609&cropY1=89&cropY2=603
317,2482,318,Martin Viessmann,64,Male,None,Manufacturing ,Heating Equipment,5.7,https://specials-images.forbesimg.com/imageserve/5a7e2d9d4bbe6f2652f5276a/416x416.jpg?background=000000&cropX1=718&cropX2=3985&cropY1=0&cropY2=3266
318,4545,319,Stef Wertheimer,91,None,None,Manufacturing ,Metalworking Tools,5.7,https://specials-images.forbesimg.com/imageserve/5a7f7e2a4bbe6f2652f532b1/416x416.jpg?background=000000&cropX1=150&cropX2=2485&cropY1=0&cropY2=2333
319,6197,320,Hansjoerg Wyss,83,Male,Switzerland,Healthcare ,Medical Devices,5.7,https://specials-images.forbesimg.com/imageserve/5a81269031358e4955ad311c/416x416.jpg?background=000000&cropX1=127&cropX2=984&cropY1=71&cropY2=928
320,4988,321,James Dyson,71,Male,None,Manufacturing ,Vacuums,5.6,https://specials-images.forbesimg.com/imageserve/5a96d079a7ea434a0c2787fb/416x416.jpg?background=000000&cropX1=1051&cropX2=2694&cropY1=844&cropY2=2488
321,8289,322,Laurence Graff,80,None,None,Fashion & Retail ,Diamond Jewelry,5.6,https://specials-images.forbesimg.com/imageserve/5a815de8a7ea4316901342af/416x416.jpg?background=000000&cropX1=205&cropX2=1196&cropY1=10&cropY2=1001
322,6313,323,Jen-Hsun Huang,55,None,Usa,Technology ,Semiconductors,5.6,https://specials-images.forbesimg.com/imageserve/59d7e06331358e542c036d4d/416x416.jpg?background=000000&cropX1=920&cropX2=2166&cropY1=1080&cropY2=2326
323,5762,324,Charles Johnson,85,Male,Usa,Finance And Investments ,Money Management,5.6,https://specials-images.forbesimg.com/imageserve/59d596e94bbe6f37dda00492/416x416.jpg?background=000000&cropX1=1056&cropX2=2599&cropY1=320&cropY2=1863
324,7027,325,Jerry Jones,75,Male,None,Sports ,Dallas Cowboys,5.6,https://specials-images.forbesimg.com/imageserve/5a8da95231358e4955adf510/416x416.jpg?background=000000&cropX1=765&cropX2=3552&cropY1=297&cropY2=3084
325,3841,326,Kei Hoi Pang,52,Male,China,Real Estate ,Real Estate,5.6,https://specials-images.forbesimg.com/imageserve/1fa4a144289692d99fbce365c9d33f87/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744
326,6005,327,Kwee Family,-9999,None,None,Real Estate ,Real Estate,5.6,https://specials-images.forbesimg.com/imageserve/6c8f2163dc502eb7562971f3f311e036/416x416.jpg?background=000000&cropX1=361&cropX2=3071&cropY1=626&cropY2=3338
327,4362,328,Lee Shin Cheng,79,Male,None,Manufacturing ,"Palm Oil, Property",5.6,https://specials-images.forbesimg.com/imageserve/e5c176130a3760d9c0d50372abdb3d15/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=131&cropY2=875
328,8839,329,Richard Lefrak,72,Male,None,Real Estate ,Real Estate,5.6,https://specials-images.forbesimg.com/imageserve/5a8da99e4bbe6f2652f620cd/416x416.jpg?background=000000&cropX1=9&cropX2=2000&cropY1=304&cropY2=2297
329,7722,330,Shigenobu Nagamori,73,Male,None,Manufacturing ,Motors,5.6,https://specials-images.forbesimg.com/imageserve/5ac24fd1a7ea432fbc1dc84d/416x416.jpg?background=000000&cropX1=326&cropX2=2652&cropY1=229&cropY2=2557
330,8224,331,Steven Rales,67,Male,None,Manufacturing ,Manufacturing,5.6,https://specials-images.forbesimg.com/imageserve/55fa1974e4b0ffa7afe4ad15/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=19&cropY2=763
331,7081,332,Friede Springer,75,Female,None,Media & Entertainment ,Publishing,5.6,https://specials-images.forbesimg.com/imageserve/5a7e1184a7ea431690131fad/416x416.jpg?background=000000&cropX1=1496&cropX2=4937&cropY1=0&cropY2=3439
332,2884,333,Yeung Kin-Man,54,Male,None,Manufacturing ,Electronics,5.6,https://specials-images.forbesimg.com/imageserve/56fc2c24e4b009bee2227b07/416x416.jpg?background=000000&cropX1=16&cropX2=733&cropY1=24&cropY2=741
333,3663,334,Rinat Akhmetov,51,Male,None,Metals & Mining ,"Steel, Coal",5.5,https://specials-images.forbesimg.com/imageserve/5a814ec531358e4955ad3316/416x416.jpg?background=000000&cropX1=5&cropX2=1151&cropY1=59&cropY2=1206
334,7094,335,Shari Arison,60,None,Israel,Service ,Carnival Cruises,5.5,https://specials-images.forbesimg.com/imageserve/3eda39cc3957e62baacfa44070afb0e0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=16&cropY2=760
335,3902,336,Dannine Avara,54,Female,None,Energy ,Pipelines,5.5,https://specials-images.forbesimg.com/imageserve/3eda39cc3957e62baacfa44070afb0e0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=16&cropY2=760
336,1383,337,Rahel Blocher,42,Female,None,Manufacturing ,Chemicals,5.5,https://specials-images.forbesimg.com/imageserve/5a812bbe4bbe6f2652f54644/416x416.jpg?background=000000&cropX1=16&cropX2=570&cropY1=54&cropY2=608
337,9367,338,Andrew Currie,62,Male,Uk,Manufacturing ,Chemicals,5.5,https://specials-images.forbesimg.com/imageserve/58a0ae994bbe6f0e55869b78/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=24&cropY2=767
338,2315,339,Scott Duncan,34,Male,United States,Energy ,Pipelines,5.5,https://specials-images.forbesimg.com/imageserve/58a0ae994bbe6f0e55869b78/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=24&cropY2=767
339,4900,340,Milane Frantz,48,Female,None,Energy ,Pipelines,5.5,https:http://specials-images.forbesimg.com/imageserve/087ea54ecfa62609c6cafe4bd4410588/416x416.jpg?background=000000&cropX1=0&cropX2=548&cropY1=24&cropY2=572
340,4101,341,Diane Hendricks,71,Female,None,Construction & Engineering ,Roofing,5.5,https://specials-images.forbesimg.com/imageserve/59148f4131358e03e558fd14/416x416.jpg?background=000000&cropX1=92&cropX2=377&cropY1=145&cropY2=430
341,6343,342,Magdalena Martullo-Blocher,49,Female,None,Manufacturing ,Chemicals,5.5,https://specials-images.forbesimg.com/imageserve/5a8127ec31358e4955ad3131/416x416.jpg?background=000000&cropX1=33&cropX2=1496&cropY1=51&cropY2=1513
342,3591,343,Hiroshi Mikitani,53,Male,None,Fashion & Retail ,Online Retail,5.5,https://specials-images.forbesimg.com/imageserve/5ac2504c4bbe6f2310f13b42/416x416.jpg?background=000000&cropX1=1729&cropX2=4186&cropY1=1222&cropY2=3681
343,4381,344,Gabe Newell,55,Male,None,Gambling & Casinos ,Videogames,5.5,https://specials-images.forbesimg.com/imageserve/9efa03c25417e97cae2969a1a4c60335/416x416.jpg?background=000000&cropX1=6&cropX2=663&cropY1=189&cropY2=846
344,4810,345,Pan Sutong,55,Male,None,Real Estate ,"Real Estate, Finance",5.5,https://specials-images.forbesimg.com/imageserve/5a57a031a7ea431690109c30/416x416.jpg?background=000000&cropX1=0&cropX2=1584&cropY1=133&cropY2=1716
345,3752,346,Anthony Pratt,58,None,Australia,Manufacturing ,Manufacturing,5.5,https://specials-images.forbesimg.com/imageserve/59f740c331358e542c046b95/416x416.jpg?background=000000&cropX1=69&cropX2=930&cropY1=93&cropY2=954
346,5116,347,John Reece,61,Male,None,Manufacturing ,Chemicals,5.5,https://specials-images.forbesimg.com/imageserve/58a0baa54bbe6f0e55869bfa/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=77&cropY2=821
347,5665,348,Randa Williams,56,Female,United States,Energy ,Pipelines,5.5,https://specials-images.forbesimg.com/imageserve/08e1b96a529223a3ac25ca9a21cc8092/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=61&cropY2=805
348,8527,349,Zhang Bangxin,38,Male,None,Service ,After-School Tutoring,5.5,https://specials-images.forbesimg.com/imageserve/5a7d1eb7a7ea431690130eaa/416x416.jpg?background=000000&cropX1=432&cropX2=1255&cropY1=131&cropY2=954
349,8727,350,Zhang Shiping,71,None,China,Metals & Mining ,Aluminum Products,5.5,https://specials-images.forbesimg.com/imageserve/561faedfe4b0ffa7afe5e1f7/416x416.jpg?background=000000&cropX1=34&cropX2=744&cropY1=343&cropY2=1054
350,6639,351,Jean-Michel Besnier,51,None,None,Food And Beverage ,Cheese,5.4,https://specials-images.forbesimg.com/imageserve/5a953ea1a7ea434a0c275f32/416x416.jpg?background=000000&cropX1=756&cropX2=2664&cropY1=0&cropY2=1906
351,5579,352,Marie Besnier Beauvalot,36,Female,None,Food And Beverage ,Cheese,5.4,https://specials-images.forbesimg.com/imageserve/5a953ea1a7ea434a0c275f32/416x416.jpg?background=000000&cropX1=756&cropX2=2664&cropY1=0&cropY2=1906
352,9917,353,Richard Devos,92,Male,United States,Service ,Amway,5.4,https://specials-images.forbesimg.com/imageserve/57e05bec4bbe6f6781c5259e/416x416.jpg?background=000000&cropX1=217&cropX2=736&cropY1=15&cropY2=534
353,3864,354,Michael Herz,74,None,None,Fashion & Retail ,Coffee,5.4,https://specials-images.forbesimg.com/imageserve/639efe5158324638ac90ee5b98fc76f0/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=100&cropY2=843
354,9939,355,Wolfgang Herz,67,Male,None,Fashion & Retail ,Coffee,5.4,https://specials-images.forbesimg.com/imageserve/5a7e5fd54bbe6f2652f52a24/416x416.jpg?background=000000&cropX1=0&cropX2=2624&cropY1=256&cropY2=2881
355,5485,356,Kjeld Kirk Kristiansen,70,Male,None,Manufacturing ,Lego,5.4,https://specials-images.forbesimg.com/imageserve/5a7dd83aa7ea43169013181a/416x416.jpg?background=000000&cropX1=3&cropX2=1380&cropY1=191&cropY2=1568
356,9570,357,Sofie Kirk Kristiansen,42,Female,None,Manufacturing ,Lego,5.4,https://specials-images.forbesimg.com/imageserve/5a7dd83aa7ea43169013181a/416x416.jpg?background=000000&cropX1=3&cropX2=1380&cropY1=191&cropY2=1568
357,8100,358,Thomas Kirk Kristiansen,-9999,None,Denmark,Manufacturing ,Lego,5.4,https://specials-images.forbesimg.com/imageserve/5a8709334bbe6f2652f5bfdb/416x416.jpg?background=000000&cropX1=86&cropX2=713&cropY1=111&cropY2=737
358,7921,359,Lam Wai Ying,-9999,Female,Hong Kong,Manufacturing ,Smartphone Screens,5.4,https://specials-images.forbesimg.com/imageserve/5a8709334bbe6f2652f5bfdb/416x416.jpg?background=000000&cropX1=86&cropX2=713&cropY1=111&cropY2=737
359,6377,360,Lin Xiucheng,62,Male,None,Technology ,Electronics,5.4,https:http://specials-images.forbesimg.com/imageserve/c6c43100dbae28f161e7055a5e75f340/416x416.jpg?background=000000&cropX1=8&cropX2=591&cropY1=105&cropY2=688
360,3293,361,Margarita Louis-Dreyfus,56,Female,None,Food And Beverage ,Commodities,5.4,https://specials-images.forbesimg.com/imageserve/5a8128b34bbe6f2652f54640/416x416.jpg?background=000000&cropX1=91&cropX2=1241&cropY1=197&cropY2=1346
361,6034,362,George Roberts,74,Male,None,Finance And Investments ,Private Equity,5.4,https://specials-images.forbesimg.com/imageserve/59d64f804bbe6f37dda00abe/416x416.jpg?background=000000&cropX1=726&cropX2=3183&cropY1=63&cropY2=2519
362,3165,363,"Edward Roski, Jr.",79,Male,None,Real Estate ,Real Estate,5.4,https://specials-images.forbesimg.com/imageserve/57e0613b4bbe6f6781c525d6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=153&cropY2=897
363,3838,364,Agnete Kirk Thinggaard,-9999,Female,Denmark,Manufacturing ,Lego,5.4,https://specials-images.forbesimg.com/imageserve/5a87083431358e4955ad9fd8/416x416.jpg?background=000000&cropX1=546&cropX2=1857&cropY1=0&cropY2=1312
364,1934,365,Mike Adenuga,65,Male,Nigeria,Diversified ,"Telecom, Oil",5.3,https://specials-images.forbesimg.com/imageserve/5a7fd8c84bbe6f2652f53737/416x416.jpg?background=000000&cropX1=282&cropX2=1706&cropY1=0&cropY2=1424
365,7494,366,Jim Davis,75,None,United States,Manufacturing ,New Balance,5.3,https://specials-images.forbesimg.com/imageserve/5a8ddcc64bbe6f2652f62868/416x416.jpg?background=000000&cropX1=2456&cropX2=3916&cropY1=779&cropY2=2238
366,6464,367,David Filo,52,Male,None,Technology ,Yahoo,5.3,https://specials-images.forbesimg.com/imageserve/5a7de49131358e4955ad092f/416x416.jpg?background=000000&cropX1=1014&cropX2=4154&cropY1=126&cropY2=3264
367,3859,368,Pansy Ho,55,Female,Hong Kong,Gambling & Casinos ,Casinos,5.3,https://specials-images.forbesimg.com/imageserve/5a7e73f131358e4955ad1472/416x416.jpg?background=000000&cropX1=185&cropX2=1587&cropY1=304&cropY2=1707
368,4656,369,Henry Kravis,74,Male,Usa,Finance And Investments ,Private Equity,5.3,https://specials-images.forbesimg.com/imageserve/5a8da9054bbe6f2652f620b4/416x416.jpg?background=000000&cropX1=472&cropX2=1681&cropY1=171&cropY2=1380
369,5031,370,Emanuele (Lino) Saputo,81,None,None,Food And Beverage ,Cheese,5.3,https://specials-images.forbesimg.com/imageserve/5a7ba7ef4bbe6f2652f4f2de/416x416.jpg?background=000000&cropX1=690&cropX2=2779&cropY1=601&cropY2=2691
370,1887,371,Xu Chuanhua,83,None,None,Manufacturing ,"Chemicals, Logistics",5.3,https://specials-images.forbesimg.com/imageserve/5a7ba7ef4bbe6f2652f4f2de/416x416.jpg?background=000000&cropX1=690&cropX2=2779&cropY1=601&cropY2=2691
371,8249,372,Alexander Abramov,59,None,None,Metals & Mining ,"Steel, Mining",5.2,https://specials-images.forbesimg.com/imageserve/5a808807a7ea43169013395c/416x416.jpg?background=000000&cropX1=491&cropX2=1657&cropY1=61&cropY2=1226
372,7157,373,Israel Englander,69,Male,None,Finance And Investments ,Hedge Funds,5.2,https://specials-images.forbesimg.com/imageserve/55fa0dd9e4b0ffa7afe4acc0/416x416.jpg?background=000000&cropX1=34&cropX2=619&cropY1=60&cropY2=645
373,3987,374,Frits Goldschmeding,84,Male,None,Service ,Temp Agency,5.2,https://specials-images.forbesimg.com/imageserve/58a37faca7ea431f32198552/416x416.jpg?background=000000&cropX1=132&cropX2=461&cropY1=182&cropY2=511
374,1013,375,Marian Ilitch,85,Female,None,Food And Beverage ,"Pizza, Sports Team",5.2,https://specials-images.forbesimg.com/imageserve/58aca06f31358e1a35abc56d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=89&cropY2=833
375,1012,376,Bruce Kovner,73,Male,None,Finance And Investments ,Hedge Funds,5.2,https://specials-images.forbesimg.com/imageserve/57e05cda31358e16c589b926/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=26&cropY2=769
376,3116,377,George Lucas,74,None,None,Media & Entertainment ,Star Wars,5.2,https://specials-images.forbesimg.com/imageserve/5a8da89f31358e4955adf4c9/416x416.jpg?background=000000&cropX1=261&cropX2=1671&cropY1=219&cropY2=1629
377,7428,378,Kalanithi Maran,52,Male,None,Media & Entertainment ,Media,5.2,https://specials-images.forbesimg.com/imageserve/59cc09144bbe6f37dd9f9044/416x416.jpg?background=000000&cropX1=774&cropX2=3152&cropY1=5&cropY2=2384
378,8935,379,Elisabeth Mohn,77,Female,Germany,Media & Entertainment ,Publishing,5.2,https://specials-images.forbesimg.com/imageserve/5a7e1011a7ea431690131f77/416x416.jpg?background=000000&cropX1=1434&cropX2=4626&cropY1=7&cropY2=3196
379,6172,380,"Robert Rich, Jr.",77,Male,United States,Food And Beverage ,Frozen Foods,5.2,https://specials-images.forbesimg.com/imageserve/30280b1006a2e237496205f17ab820a9/416x416.jpg?background=000000&cropX1=24&cropX2=704&cropY1=42&cropY2=722
380,6363,381,Wang Chuanfu,52,Male,People'S Republic Of China,Automotive ,"Batteries, Automobiles",5.2,https://specials-images.forbesimg.com/imageserve/5a7cf5cba7ea431690130d1e/416x416.jpg?background=000000&cropX1=1031&cropX2=4249&cropY1=7&cropY2=3225
381,9409,382,Maria Fernanda Amorim,83,Female,None,Diversified ,"Energy, Investments",5.1,https://specials-images.forbesimg.com/imageserve/5a7cf5cba7ea431690130d1e/416x416.jpg?background=000000&cropX1=1031&cropX2=4249&cropY1=7&cropY2=3225
382,9348,383,Pyotr Aven,63,Male,None,Energy ,"Oil, Banking, Telecom",5.1,https://specials-images.forbesimg.com/imageserve/5a80afeca7ea431690133ba9/416x416.jpg?background=000000&cropX1=0&cropX2=992&cropY1=26&cropY2=1018
383,4361,384,Bernard Marcus,89,Male,None,Fashion & Retail ,Home Depot,5.1,https:http://specials-images.forbesimg.com/imageserve/5601ba9de4b0ffa7afe4f3e1/416x416.jpg?background=000000&cropX1=37&cropX2=744&cropY1=56&cropY2=763
384,1133,385,Pedro Moreira Salles,58,Male,None,Diversified ,"Banking, Minerals",5.1,https://specials-images.forbesimg.com/imageserve/5a7b970f4bbe6f2652f4f182/416x416.jpg?background=000000&cropX1=80&cropX2=2749&cropY1=0&cropY2=2670
385,9189,386,Frederick Smith,73,Male,Usa,Logistics ,Fedex,5.1,https://specials-images.forbesimg.com/imageserve/56d6fc6ee4b0c144a7f69c91/416x416.jpg?background=000000&cropX1=100&cropX2=717&cropY1=18&cropY2=635
386,9967,387,Ronda Stryker,64,None,None,Healthcare ,Medical Equipment,5.1,https://specials-images.forbesimg.com/imageserve/55fa1ca9e4b0ffa7afe4ad5a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=81&cropY2=825
387,9454,388,Richard Branson,67,None,None,Diversified ,Virgin,5.0,https://specials-images.forbesimg.com/imageserve/5a81613e4bbe6f2652f54830/416x416.jpg?background=000000&cropX1=1081&cropX2=3606&cropY1=296&cropY2=2820
388,4028,389,Subhash Chandra,67,None,None,Media & Entertainment ,Media,5.0,https://specials-images.forbesimg.com/imageserve/59d3d6ce31358e542c0344be/416x416.jpg?background=000000&cropX1=1886&cropX2=4500&cropY1=9&cropY2=2624
389,7882,390,Denise Coates,50,Female,None,Gambling & Casinos ,Online Gambling,5.0,https://specials-images.forbesimg.com/imageserve/5a8157de4bbe6f2652f547d0/416x416.jpg?background=000000&cropX1=244&cropX2=1268&cropY1=2&cropY2=1026
390,8871,391,Martha Ingram,82,None,United States,Media & Entertainment ,"Book Distribution, Transportation",5.0,https:http://specials-images.forbesimg.com/imageserve/0c186d731d1dfabdfc4d436fc9add327/416x416.jpg?background=000000&cropX1=169&cropX2=644&cropY1=27&cropY2=502
391,3169,392,Law Kar Po,70,Male,None,Real Estate ,Real Estate,5.0,https://specials-images.forbesimg.com/imageserve/56896bd8e4b0ffa7afe8a5d8/416x416.jpg?background=000000&cropX1=173&cropX2=1576&cropY1=247&cropY2=1649
392,9605,393,Joe Lewis,81,Male,United Kingdom,Finance And Investments ,Investments,5.0,https://specials-images.forbesimg.com/imageserve/2d5e4df45e57233fed043051652af0b8/416x416.jpg?background=000000&cropX1=124&cropX2=2188&cropY1=0&cropY2=2066
393,9578,394,Gabriella Meister,70,Female,None,Manufacturing ,Appliances,5.0,https://specials-images.forbesimg.com/imageserve/2d5e4df45e57233fed043051652af0b8/416x416.jpg?background=000000&cropX1=124&cropX2=2188&cropY1=0&cropY2=2066
394,2023,395,Fernando Roberto Moreira Salles,72,Male,Brazil,Diversified ,"Banking, Minerals",5.0,https://specials-images.forbesimg.com/imageserve/2d5e4df45e57233fed043051652af0b8/416x416.jpg?background=000000&cropX1=124&cropX2=2188&cropY1=0&cropY2=2066
395,8752,396,Joao Moreira Salles,56,Male,Brazil,Diversified ,"Banking, Minerals",5.0,https://specials-images.forbesimg.com/imageserve/5a7b7f56a7ea43169012eec2/416x416.jpg?background=000000&cropX1=1941&cropX2=5568&cropY1=48&cropY2=3673
396,2690,397,Walther Moreira Salles Junior,62,Male,None,Finance And Investments ,"Banking, Minerals",5.0,https://specials-images.forbesimg.com/imageserve/5a7b99aa31358e4955ace000/416x416.jpg?background=000000&cropX1=14&cropX2=2133&cropY1=183&cropY2=2304
397,9496,398,Pankaj Patel,65,None,None,Healthcare ,Pharmaceuticals,5.0,https://specials-images.forbesimg.com/imageserve/5a7f40de31358e4955ad1ab2/416x416.jpg?background=000000&cropX1=754&cropX2=3948&cropY1=7&cropY2=3203
398,9494,399,Karen Pritzker,60,Female,United States,Service ,"Hotels, Investments",5.0,https://specials-images.forbesimg.com/imageserve/83fbe5433dfa59f56151a75692d7107d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=24&cropY2=768
399,6358,400,Thomas Schmidheiny,72,Male,None,Construction & Engineering ,Cement,5.0,https://specials-images.forbesimg.com/imageserve/5a812d2e31358e4955ad317c/416x416.jpg?background=000000&cropX1=731&cropX2=3382&cropY1=17&cropY2=2666
400,9291,401,Vichai Srivaddhanaprabha,60,None,Thailand,Fashion & Retail ,Duty-Free,5.0,https://specials-images.forbesimg.com/imageserve/5ad8dbcc4bbe6f2310f30bbc/416x416.jpg?background=000000&cropX1=983&cropX2=3887&cropY1=388&cropY2=3289
401,5693,402,Keiichiro Takahara,87,Male,None,Manufacturing ,Diapers,5.0,https://specials-images.forbesimg.com/imageserve/551acc08e4b0ffa93fd266d4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=100&cropY2=844
402,1666,403,M.A. Yusuff Ali,62,Male,India,Fashion & Retail ,Retail,5.0,https://specials-images.forbesimg.com/imageserve/5a7f33f14bbe6f2652f52f71/416x416.jpg?background=000000&cropX1=122&cropX2=1106&cropY1=0&cropY2=985
403,5955,404,Robert Bass,70,Male,Usa,Energy ,"Oil, Investments",4.9,https://specials-images.forbesimg.com/imageserve/59d67a6d31358e542c036094/416x416.jpg?background=000000&cropX1=491&cropX2=1750&cropY1=525&cropY2=1784
404,5804,405,Marc Benioff,53,Male,None,Technology ,Business Software,4.9,https://specials-images.forbesimg.com/imageserve/59d7cc144bbe6f37dda01db7/416x416.jpg?background=000000&cropX1=749&cropX2=2926&cropY1=188&cropY2=2364
405,9697,406,Martin & Olivier Bouygues,-9999,Male,None,Construction & Engineering ,"Construction, Media",4.9,https://specials-images.forbesimg.com/imageserve/bd193087013752ba2761836aea9beace/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=5&cropY2=748
406,3310,407,Chung Mong-Koo,80,None,None,Automotive ,Motor Vehicles,4.9,https://specials-images.forbesimg.com/imageserve/5b15a4284bbe6f74868b8fb9/416x416.jpg?background=000000&cropX1=10&cropX2=3386&cropY1=5&cropY2=3382
407,5585,408,Charles Dolan,91,None,None,Media & Entertainment ,Cable Television,4.9,https://specials-images.forbesimg.com/imageserve/04bf8bc05f398814c72260b756b2fc5a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=39&cropY2=783
408,4534,409,Ray Lee Hunt,75,None,None,Energy ,"Oil, Real Estate",4.9,https://specials-images.forbesimg.com/imageserve/5605a059e4b0ffa7afe518cd/416x416.jpg?background=000000&cropX1=0&cropX2=374&cropY1=25&cropY2=399
409,4098,410,Liu Yonghao,66,None,China,Service ,Agribusiness,4.9,https://specials-images.forbesimg.com/imageserve/5a7cdce9a7ea431690130bca/416x416.jpg?background=000000&cropX1=402&cropX2=3421&cropY1=20&cropY2=3036
410,2302,411,John Overdeck,48,Male,None,Finance And Investments ,Hedge Funds,4.9,https://specials-images.forbesimg.com/imageserve/5a8dd57331358e4955adfab7/416x416.jpg?background=000000&cropX1=1830&cropX2=2481&cropY1=47&cropY2=698
411,2762,412,Ajay Piramal,62,Male,None,Healthcare ,Pharmaceuticals,4.9,https://specials-images.forbesimg.com/imageserve/5a7f033b4bbe6f2652f52cc9/416x416.jpg?background=000000&cropX1=532&cropX2=2491&cropY1=207&cropY2=2168
412,8683,413,"Enrique Razon, Jr.",58,Male,None,Logistics ,Ports,4.9,https://specials-images.forbesimg.com/imageserve/5a806519a7ea431690133751/416x416.jpg?background=000000&cropX1=937&cropX2=3600&cropY1=6&cropY2=2667
413,8027,414,Sumner Redstone,95,None,None,Media & Entertainment ,Media,4.9,https://specials-images.forbesimg.com/imageserve/59d65d5a31358e542c035e47/416x416.jpg?background=000000&cropX1=0&cropX2=2289&cropY1=77&cropY2=2365
414,3735,415,Paolo & Gianfelice Mario Rocca,-9999,Male,Italy,Metals & Mining ,Pipe Manufacturing,4.9,https://specials-images.forbesimg.com/imageserve/589faa1f31358e1a35ab2c22/416x416.jpg?background=000000&cropX1=130&cropX2=713&cropY1=0&cropY2=583
415,3833,416,Reinhold Schmieding,63,None,None,Healthcare ,Medical Devices,4.9,https://specials-images.forbesimg.com/imageserve/ba18b6f38b0a9ad48193fbb68d7e2af2/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=174&cropY2=918
416,9149,417,David Siegel,56,None,None,Finance And Investments ,Hedge Funds,4.9,https://specials-images.forbesimg.com/imageserve/5a8dd482a7ea431690140ad3/416x416.jpg?background=000000&cropX1=1463&cropX2=3000&cropY1=114&cropY2=1650
417,8020,418,Andrei Skoch,52,Male,None,Metals & Mining ,Steel,4.9,https://specials-images.forbesimg.com/imageserve/5a8093dca7ea431690133a06/416x416.jpg?background=000000&cropX1=4&cropX2=1510&cropY1=7&cropY2=1512
418,7312,419,Yu Yong,57,None,None,Finance And Investments ,Mining,4.9,https://specials-images.forbesimg.com/imageserve/5a8093dca7ea431690133a06/416x416.jpg?background=000000&cropX1=4&cropX2=1510&cropY1=7&cropY2=1512
419,7508,420,Sam Zell,76,None,United States,Real Estate ,"Real Estate, Private Equity",4.9,https://specials-images.forbesimg.com/imageserve/55eeed2de4b0ffa7afe46f76/416x416.jpg?background=000000&cropX1=2&cropX2=741&cropY1=145&cropY2=885
